380.00000 0.09372
390.40964 0.18744
404.28916 0.37488
412.38554 1.59325
419.90361 6.18557
425.87952 13.12090
431.08434 22.49297
435.90361 36.73852
439.37349 51.17151
441.68675 62.98032
443.61446 72.53983
445.15663 82.09934
446.89157 90.15933
448.81928 96.34489
451.13253 100.09372
452.48193 97.28210
453.63855 92.97095
455.75904 80.97470
457.68675 69.54077
459.80723 56.79475
462.12048 45.92315
464.43373 37.67573
468.28916 27.36645
470.98795 21.93065
474.07229 17.24461
480.43373 11.15276
486.40964 9.65323
492.00000 10.68416
497.97590 15.18276
503.37349 21.36832
508.77108 28.86598
514.36145 36.92596
520.14458 43.29897
529.97590 49.67198
540.77108 52.38988
551.95181 52.48360
569.30120 50.23430
585.49398 45.54827
601.30120 38.51921
616.33735 30.55295
624.04819 26.61668
631.75904 23.05530
643.32530 17.99438
659.13253 12.46485
676.09639 8.15370
701.15663 4.12371
721.97590 2.24930
732.38554 1.59325
747.42169 0.93721
767.46988 0.37488
780.00000 0.18744
