380.19277 0.46860
393.49398 0.28116
404.67470 0.84349
411.61446 3.28022
417.01205 8.80975
421.63855 17.24461
426.07229 29.24086
428.96386 39.17526
431.46988 48.73477
433.59036 56.79475
435.71084 64.47985
437.44578 72.16495
438.98795 80.22493
440.91566 89.22212
443.03614 97.18838
445.15663 100.09372
446.69880 97.09466
448.04819 90.34677
449.78313 79.85005
450.74699 72.53983
451.51807 64.85473
451.90361 58.48172
453.25301 51.17151
454.79518 43.86129
456.14458 35.61387
458.84337 29.05342
461.92771 23.05530
465.97590 16.30740
469.63855 12.18369
476.00000 9.18463
482.55422 8.90347
487.18072 10.40300
492.57831 14.80787
498.74699 23.05530
503.37349 30.17807
506.84337 36.92596
510.12048 42.54920
514.74699 49.85942
522.26506 60.54358
530.93976 67.47891
540.77108 72.82099
549.63855 77.03843
561.39759 82.00562
568.53012 84.62980
575.66265 86.87910
585.10843 87.91003
593.59036 86.59794
604.19277 81.34958
613.44578 74.22680
620.77108 67.29147
628.28916 59.98126
636.57831 51.54639
645.25301 42.54920
655.08434 33.92690
663.95181 27.17901
679.56627 17.80694
694.21687 11.90253
716.96386 5.90440
738.16867 3.18650
754.74699 1.87441
780.00000 0.93721
