380.00000 0.09398
384.25944 0.09398
390.45499 0.09398
402.45886 0.09398
408.26718 0.37594
415.04356 1.12782
419.10939 2.53759
423.75605 5.35714
428.40271 10.24436
431.50048 15.31955
433.43659 19.26692
435.17909 23.96617
437.30881 30.54511
438.66409 36.93609
439.82575 42.01128
440.98742 48.59023
441.95547 55.35714
442.72991 60.24436
443.89158 68.32707
445.05324 75.84586
445.82769 81.29699
447.37657 91.25940
448.73185 96.14662
450.47435 99.53008
452.02323 98.21429
452.60407 95.58271
453.18490 92.57519
453.76573 89.37970
454.15295 86.74812
454.54017 83.36466
455.31462 79.41729
455.70184 76.22180
456.47628 72.83835
457.05712 69.64286
457.44434 66.07143
458.21878 61.74812
459.18683 57.98872
460.15489 53.66541
461.12294 51.03383
462.86544 46.71053
464.80155 43.70301
465.76960 41.07143
467.70571 37.87594
469.44821 34.49248
471.38432 30.92105
473.90126 27.72556
477.57986 26.22180
481.83930 27.53759
485.32430 29.60526
491.13262 34.11654
494.23040 36.93609
498.68345 40.88346
501.97483 43.51504
505.45983 45.77068
511.65537 48.59023
518.62536 50.56391
525.20813 52.16165
530.62924 53.38346
538.37367 55.63910
543.79477 56.76692
551.53921 57.61278
558.50920 57.23684
564.31752 56.57895
570.51307 54.98120
578.25750 53.00752
584.06583 51.50376
590.64860 50.37594
599.16747 49.81203
606.91191 49.90602
612.33301 50.28195
620.85189 50.56391
631.30687 50.00000
638.27686 48.59023
647.57018 45.30075
654.92740 42.10526
660.73572 39.00376
666.15682 35.71429
671.57793 32.70677
675.45015 30.63910
680.09681 28.10150
687.06680 24.24812
692.87512 21.14662
701.39400 17.19925
713.39787 12.31203
722.69119 9.49248
736.24395 6.29699
753.66893 3.57143
773.03001 1.97368
780.00000 1.40977
