380.00000 0.87464
394.91525 0.58309
415.44794 1.94363
428.03874 7.96890
436.36804 22.35180
439.27361 33.23615
442.76029 50.72886
446.05327 66.47230
448.76513 73.46939
452.25182 66.47230
454.38257 56.36540
458.25666 43.73178
463.09927 35.76288
467.36077 29.15452
473.94673 21.18562
479.75787 21.37998
488.66828 26.23907
502.80872 41.20505
515.01211 50.92323
528.95884 57.92031
542.13075 63.75121
552.97821 69.87366
566.92494 79.88338
578.54722 89.21283
590.55690 96.98737
602.17918 100.09718
610.31477 98.25073
617.86925 93.48882
626.58596 85.71429
634.14044 76.96793
641.11380 68.22157
647.69976 59.66958
655.83535 49.75705
665.32688 39.26142
675.59322 29.54325
688.76513 20.21380
705.23002 12.05053
726.15012 6.12245
755.20581 2.52672
780.00000 1.16618
